FIPS,02-28-2020,02-29-2020,03-01-2020,03-02-2020,03-03-2020,03-04-2020,03-05-2020,03-06-2020,03-07-2020,03-08-2020,03-09-2020,03-10-2020,03-11-2020,03-12-2020,03-13-2020,03-14-2020,03-15-2020,03-16-2020,03-17-2020,03-18-2020,03-19-2020,03-20-2020,03-21-2020,03-22-2020,03-23-2020,03-24-2020,03-25-2020,03-26-2020,03-27-2020,03-28-2020,03-29-2020,03-30-2020,03-31-2020,04-01-2020,04-02-2020,04-03-2020,04-04-2020,04-05-2020,04-06-2020,04-07-2020,04-08-2020,04-09-2020,04-10-2020,04-11-2020,04-12-2020,04-13-2020,04-14-2020,04-15-2020,04-16-2020,04-17-2020,04-18-2020,04-19-2020,04-20-2020,04-21-2020,04-22-2020,04-23-2020,04-24-2020,04-25-2020,04-26-2020,04-27-2020,04-28-2020,04-29-2020,04-30-2020,05-01-2020,05-02-2020,05-03-2020,05-04-2020,05-05-2020,05-06-2020,05-07-2020,05-08-2020,05-09-2020,05-10-2020,05-11-2020,05-12-2020,05-13-2020,05-14-2020,05-15-2020,05-16-2020,05-17-2020,05-18-2020,05-19-2020,05-20-2020,05-21-2020,05-22-2020,05-23-2020,05-24-2020,05-25-2020,05-26-2020,05-27-2020,05-28-2020,05-29-2020,05-30-2020,05-31-2020,06-01-2020,06-02-2020,06-03-2020,06-04-2020,06-05-2020,06-06-2020,06-07-2020,06-08-2020,06-09-2020,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020
25025,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774,0.9774
22017,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103,0.8103
24510,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873
25023,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515,0.3515
23005,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925,0.5925
22015,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635,0.6635
35043,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847,0.1847
34007,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301,0.6301
6065,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632,0.6632
27137,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182,0.8182
26049,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585,0.4585
26125,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184
27053,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001,0.8220000000000001
26099,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313,0.313
26065,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574,0.8574
26081,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501,0.6501
